artist_name,artist_mbid,title,release,year,duration,key,key_confidence,loudness,mode,mode_confidence,tempo,time_signature,time_signature_confidence,energy,danceability,artist_familiarity,artist_hotttnesss,song_hotttnesss,artist_id,song_id,track_id,name,gender,country,type,tags,genre_principal,begin_date,end_date,area,mbid_ok,mbid_status
B.B.King,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3,Please Love Me,Take A Swing With Me,1956,167.49669,1,0.028,-10.182,1,0.074,105.552,1,0.41,0.0,0.0,0.7087354000378394,0.5422899334343946,,AR4GAFY1187B9B639D,SOLMDFX12A6D227250,,B.B. King,Male,US,Person,"2008 universal fire victim, blues, blues rock, electric blues, filmore, jazz and blues, live, rhythm & blues, soul, soul blues, urban blues",Blues,1925-09-16,2015-05-14,United States,True,ok
Darryl Worley,fac3bb7e-4e51-4fb7-85e4-741d69b6d779,Those Less Fortunate Than I,Have You Forgotten?,2000,239.56853,11,1.0,-7.324,1,1.0,79.534,4,0.325,0.0,0.0,0.757389969929311,0.5167640302671827,0.5897704239243252,AR5OB9M1187FB52F29,SOQEDJW12A6D4FB3F3,,Darryl Worley,Male,US,Person,country,Country,1964-10-31,,United States,True,ok
Ambient Music Therapy,nan,Voice of Angels Drone for Spiritual Well Being,Drones & Tones,0,167.3922,4,0.0,-17.929,1,0.0,192.242,3,1.0,0.0,0.0,0.33531134153087294,0.35709960935406626,0.34092275586437804,ARNBXZH122988F2C16,SOBNNRV12AB0186ED3,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Peret,796481a3-2977-45b6-84b3-eb06bb10a903,Mi Raza,Chica Vaivén,0,286.17098,5,0.112,-15.447,0,0.533,158.79,4,0.261,0.0,0.0,0.548738642273159,0.33961173191175686,0.0,AR5OHUU1187FB55B10,SOIITEQ12AB01807A2,,Peret,Male,ES,Person,,,1935-03-26,2014-08-27,Spain,True,ok
Jessica Simpson,fe37acd4-893c-4b2c-8ad2-7fd394280354,Be,In This Skin,2003,250.04363,5,0.633,-6.53,1,0.511,163.848,4,0.384,0.0,0.0,0.7768857219069979,0.586086206760435,,ARN7POH1187B9B301E,SODANQM12CF5F890BC,,Jessica Simpson,Female,US,Person,"pop, pop and chart, teen pop",Pop,1980-07-10,,United States,True,ok
Bowen_ Robin Huw,b4ef2030-d4c1-48c6-adeb-98aa2f2c1cf0,All Through The Night (Album),Celtic Dreams,0,244.29669,7,1.0,-13.014,1,0.991,92.656,1,0.0,0.0,0.0,0.42720385678928063,0.3381265277740226,0.0,ARRGDPV122BCFCB7F2,SOQPCKN12AB018AAEA,,Celtic Dreams,,,Group,,,,,,True,ok
The Impressions,8af64037-6d26-4d24-afd8-7e085abb01b1,At The County Fair - Original,The Impressions' The Gift Of Love,0,124.96934,6,0.382,-12.576,1,0.401,133.211,4,0.779,0.0,0.0,0.6332210753400551,0.4102474074764877,0.21508031850922793,ARCT5P61187FB3D950,SOVUWVD12AB0185694,,The Impressions,,US,Group,"2008 universal fire victim, chicago soul, doo-wop, pop soul, rhythm & blues, smooth soul, soul",R&B,1958,,United States,True,ok
John Mellencamp,0aad6b52-fd93-4ea4-9c5d-1f66e1bc9f0a,Peaceful World,God Bless America,2001,218.67057,2,0.636,-11.413,1,0.632,157.419,4,0.061,0.0,0.0,0.7402507211031717,0.5167710874568215,,ARYVGP31187B9A531A,SOPZQYB12AF72A186C,,John Mellencamp,Male,US,Person,"2008 universal fire victim, americana, aor, folk rock, heartland rock, pop, pop rock, rock, roots rock",Rock,1951-10-07,,United States,True,ok
The Mad Capsule Markets,e93424ae-bf3b-426a-952f-cb89bde5db0c,Good Day (Live),020120 (Live),0,244.55791,11,0.423,-4.566,1,0.478,122.732,4,1.0,0.0,0.0,0.547684660288279,0.4370505575231345,,ARHXIOW1187FB3AF67,SONYXUW12A8C13EE49,,THE MAD CAPSULE MARKETS,,JP,Group,"alternative rock, awesomename, cyber metal, digital hardcore, hardcore punk, japanese, punk rock, rap metal, rap rock",Rock,1985,2006,Japan,True,ok
Joe Turner,9d2c8965-283a-4abc-bdcd-9b27d7f87a44,Midnight Cannonball (LP Version),Big Joe Is Here,0,151.40526,9,0.666,-6.34,0,0.643,141.749,4,0.988,0.0,0.0,0.594464632807191,0.3645865754085436,0.34092275586437804,ARWIMT21187B9B5AEC,SOVPMPW12A8C139FD0,,Joe Turner,Male,US,Person,,,,,United States,True,ok
Legion Of Green Men,f98038c1-df1c-407f-9c96-193e5ef8f5e3,Tuggathanug,Baqontraq,0,339.90485,11,0.451,-7.272,0,0.5,111.071,4,1.0,0.0,0.0,0.47782331711798803,0.3743782114454222,0.0,ARRO4O51187B993066,SOAXGWR12A8C1386B6,,Legion of Green Men,,CA,Group,,,1994,,Canada,True,ok
Mance Lipscomb,28868947-1ff6-4021-8e84-a44ef80fb211,Shine On Harvest Moon (Previously Unreleased),Trouble In Mind,0,166.47791,5,0.342,-21.874,1,0.559,82.529,1,0.0,0.0,0.0,0.45085268513440907,0.3323898702808034,0.24906579485370342,AR93RTI1187B98ECFB,SOPGWTM12A58A79E9C,,Mance Lipscomb,Male,US,Person,"acoustic texas blues, blues, texas blues",Blues,1895-04-09,1976-01-30,United States,True,ok
Juelz Santana,bea235a0-db63-44b1-881e-264d25791f5a,There It Go (The Whistle Song),What The Game's Been Missing!,2005,180.55791,9,0.207,-7.468,1,0.436,100.05,4,1.0,0.0,0.0,0.8228432547721751,0.5314367365425635,,ARZXTEY1187B9997A7,SOYQNEQ12A6D4F7003,,Juelz Santana,Male,US,Person,"east coast hip hop, hip hop",Hip-Hop,1982-02-18,,United States,True,ok
Márcio Faraco,53254544-ed75-49d6-952c-5acf495afdbc,Kanoê,Um Rio,0,236.35546,4,0.637,-16.285,0,0.589,125.989,3,0.656,0.0,0.0,0.5129564207175173,0.3355479132981466,0.0,AREMPZG1187B99D246,SOXNMHZ12AC9097DE9,,Márcio Faraco,Male,,Person,,,1963-04-13,,,True,ok
Cardenales del Exito,3ba61563-ebee-4cb3-8c9e-1237e0194188,Lole Lolaila,Gaitas Platinum 2,0,237.87057,7,0.459,-4.968,1,0.625,186.683,4,0.0,0.0,0.0,0.406645343273391,0.23955207401844375,,ARNP9WW1187B990803,SODQZTC12AB018882F,,Cardenales del Éxito,,,Group,"cardenales, del, exito, folklore, gaita, maracaibo, venezuela, zulia, zuliana",Folk,,,,True,ok
Greis,123001cb-840f-4038-8fe6-b08189c1fa97,Le Choix,2,0,275.30404,11,0.366,-5.652,0,0.263,156.833,5,0.079,0.0,0.0,0.5516804220491882,0.39437571994682297,,AR8LC1V1187B999F9B,SOLQCJJ12AB0188587,,Greis,Male,CH,Person,"hip hop, rap, switzerland",Hip-Hop,1978-04-03,,Bern,True,ok
Wolfmother,f0c8f75f-8736-4b1d-b312-9349fcff321d,Cosmonaut,Cosmic Egg,2009,288.33914,9,0.666,-4.433,1,0.429,136.383,4,0.017,0.0,0.0,0.7922555897317167,0.5669715662185826,0.6609283278576307,ARDF8K01187FB37200,SOFTXIE12AB017AEB1,,Wolfmother,,AU,Group,"alternative rock, blues rock, hard rock, psychedelic rock, rock",Rock,2003,,Australia,True,ok
Al De Lory,d8f659cf-a835-4243-8b89-db3c37b7c45f,Country Girl,Norwood: Music From The Motion Picture,0,175.49016,0,0.501,-11.48,1,0.553,95.871,4,0.534,0.0,0.0,0.4078249888851877,0.2665350623934352,,AR6BAYL1187B9AC66F,SOJYNHY12A58A7B5CD,,Al De Lory,Male,US,Person,,,1930-01-31,2012-02-05,United States,True,ok
Pepper,04f8dad4-de2d-4e98-8837-6a55075a9847,Stormtrooper (Live),Kona Gold,2009,108.93016,11,0.064,-5.356,0,0.369,148.712,4,0.0,0.0,0.0,0.7651414179080641,0.4714932266763217,0.0,ARO5P0H1187FB5BAD7,SOIBLAH12AB018B3BA,,Pepper,,US,Group,"alternative rock, dub, reggae, ska",Rock,1997,,United States,True,ok
The Michael Stanley Band,4e744ffc-767a-4b18-b485-47d4b123ff4a,Waste A Little Time On Me,Stagepass,1975,232.12363,9,0.664,-15.161,0,0.61,103.731,4,1.0,0.0,0.0,0.44276965005690455,0.29498661655523356,,ARI648V1187B9B5379,SOJRGAN12A8C1339B6,,Michael Stanley Band,,US,Group,,,1974,1986,United States,True,ok
Timo Maas,71348eeb-0c15-4718-b0ca-5775f78ad5f8,Bad Days,Loud,2001,417.56689,4,0.316,-8.92,0,0.401,87.995,1,0.974,0.0,0.0,0.6919731192813398,0.3966195656003381,0.3580830431052069,ARCYE581187B9A1482,SOOWPWH12A8C13649B,,Timo Maas,Male,DE,Person,"electronic, tech house, techno",Electronic,1969-07-27,,Germany,True,ok
Bob Carlisle,134ab384-5fa8-45d6-8052-876d0e4790a2,Man Of No Reputation,Collection: B. Carlisle,1994,331.25832,7,0.618,-16.196,1,0.59,103.634,4,0.066,0.0,0.0,0.5635835862578168,0.38852729330596053,0.0,ARTCO131187B9B9ADB,SOIXNYE12A8C1366F2,,Bob Carlisle,Male,US,Person,contemporary christian,,1956-09-29,,United States,True,ok
One Block Radius,766398c6-6932-473f-a09f-955954167c90,All On Our Own,One Block Radius,2008,236.72118,4,0.509,-2.45,0,0.261,124.022,4,1.0,0.0,0.0,0.6468511938870243,0.40609267653163234,,AR4BSBD1187B9ACD3A,SOOXCKQ12AB0184FBC,,One Block Radius,,US,Group,,,2003,,United States,True,ok
Nana Caymmi,c5597943-f7bc-48de-b00e-4b34c9f8558c,Nossa Dança,2 Em 1 (Dois Em Um),0,174.54975,2,0.835,-12.209,1,0.783,115.781,4,0.0,0.0,0.0,0.5236330317813918,0.3483500222239171,0.26586104921065007,ARV6QHT1187FB5537A,SOCHXGO12A6D4F918E,,Nana Caymmi,Female,BR,Person,bossa nova,,1941-04-29,2025-05-01,Brazil,True,ok
Various Indian Tribes,nan,Mountain By The Sea (Tribe Unknown),American Indian Ceremonial & War Dances,0,193.25342,9,0.289,-12.852,1,0.366,136.726,4,0.635,0.0,0.0,0.03550242022064674,0.137659673230993,,ARWXMEP1241B9CD7CE,SOMFGBQ12A582917CD,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Butthole Surfers,2339bc21-aa92-4850-86f0-4bb9433910c8,All Day,Humpty Dumpty LSD,1987,512.1824,9,0.845,-3.237,1,0.514,79.709,4,0.0,0.0,0.0,0.6284899708060394,0.48801984168567314,0.5394108317014351,ARPQ4Z01187FB3A736,SOFVPZU12AF729CC83,,Butthole Surfers,,US,Group,"acid punk, acid rock, alternative rock, art punk, experimental rock, neo-psychedelia, noise rock, pigfuck, post-hardcore, post-punk, psychedelic rock, punk, stoner metal, weird america",Rock,1982,,United States,True,ok
Memphis La Blusera,426bbccf-c6c7-45f2-bf03-5ce0b1e064b1,La Revolución,Cosa de Hombres,1995,261.642,1,0.424,-7.164,0,0.507,159.668,4,0.0,0.0,0.0,0.472247769436684,0.3167245506978163,0.21204540548371908,ARJ3VRY1187B9A3058,SOVDKIH12AB0187301,,Memphis la Blusera,,AR,Group,,,1978,,Argentina,True,ok
Mariano Yanani,d4a76953-f4fa-4a49-a0ea-b05eac61f8e8,Air_ Siote No. 3 (J.S. Bach),Babies Go To Sleep,0,191.42485,2,0.484,-16.41,1,0.659,111.903,4,0.02,0.0,0.0,0.3797345117455375,0.313866099580293,,ARY1P2B1187B9B78F5,SOPZKAF12A8C140A6A,,Mariano Yanani,,,,,,,,,True,ok
Anat Ben David,e0f1c974-0125-40e1-818b-4a38100fae94,Moon Boom,Virtual Leisure,0,213.7073,0,0.467,-8.913,0,0.242,100.042,4,0.626,0.0,0.0,0.5006567279454353,0.0,0.0,AR1Y0N71187FB43209,SOKYSHY12A8C13EA99,,Anat Ben-David,,,Person,,,,,,True,ok
The Rolling Stones,b071f9fa-14b0-4217-8e97-eb41da73f598,Time Is On My Side,12 x 5,1964,172.72118,4,0.494,-7.343,1,0.344,107.455,3,1.0,0.0,0.0,0.8148296561331122,0.7760376560525726,,ARFCUN31187B9AD578,SODLKUO12A8C13CA35,,The Rolling Stones,,GB,Group,"blues, blues rock, british, british rhythm & blues, classic rock, pop rock, psychedelic rock, rock, rock & roll, rock and roll",Rock,1962,,United Kingdom,True,ok
Twila Paris,e22d16ad-cb54-42f1-b67d-e5a15135c106,We Will Glorify (Key-B-Db-Premiere Performance Plus),We Will Glorify (Premiere Performance Plus Track),0,201.32526,11,0.638,-10.012,1,0.611,135.989,5,0.237,0.0,0.0,0.5599014383805133,0.40123912170697235,0.30357866286275803,ARUTS6Y1187FB5BDAB,SOCTMWO12AB018563C,,Twila Paris,Female,US,Person,"contemporary christian, singer-songwriter",,1958-12-28,,United States,True,ok
Plagia,nan,Floripa,Pinkboy Presents TPC,0,354.11546,3,0.0,-12.611,0,0.063,132.002,4,0.868,0.0,0.0,0.445763639703126,0.0,0.0,ARPZPET1252CCF9386,SONGLFT12AB0189B1E,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
La Portuaria,c9c3157e-35e6-4888-9970-3b9771f13197,Hasta El Final,Rio,2005,224.91383,7,0.368,-7.29,1,0.503,122.026,4,1.0,0.0,0.0,0.5228881319295446,0.30571905984485964,0.349166902124596,AR1LQNB1187B9A6AE5,SOMUULD12A6D4FBB30,,La Portuaria,,AR,Group,,,1989,,Argentina,True,ok
Hollywood Bowl Orchestra / John Mauceri,b40ad2e7-ab1e-4652-9f37-122842dd3ca2,John Dunbar Theme [Dances with Wolves],The Very Best of Relaxing Classics,0,147.64363,3,0.747,-19.76,1,0.797,111.267,4,0.659,0.0,0.0,0.2938899915664453,0.0,0.0,ARUCJQF1187B9A0A57,SONGJCH12A8C140C32,,Hollywood Bowl Orchestra,,US,Orchestra,symphony orchestra,,1990-10-17,,United States,True,ok
Suicide,7a0f02e0-0ab8-4a62-9e14-c6925cfaed07,Do It Nice,The Second Album + The First Rehearsal Tapes,1999,323.94404,9,0.882,-13.753,1,0.675,130.826,5,1.0,0.0,0.0,0.7102691666979191,0.39490889693257647,0.52549711888017,AR1Y37Q1187B9B66D2,SOKLETG12A58A7D0BF,,Suicide,,US,Group,"art punk, avant-garde, cbgb scene, electronic, electronic rock, electropunk, experimental, experimental rock, industrial, minimal synth, minimal wave, new york punk, no wave, noise rock, post punk, post-punk, proto-punk, punk, synth punk, synth-pop",Rock,1975,2016,United States,True,ok
Lee Ritenour,0c361ea5-98c6-4947-900b-201833f2dd84,Can You Feel It?,This Is Love,1998,321.56689,6,0.355,-11.241,0,0.443,93.848,4,0.563,0.0,0.0,0.632008012811142,0.14468466090957882,0.4890307973231366,AR0BV7E1187FB386C1,SOMCQZY12A8C136BBF,,Lee Ritenour,Male,US,Person,"crossover jazz, guitar jazz, guitar virtuoso, instrumental pop, jazz, jazz funk, jazz fusion, jazz guitar, jazz instrument, jazz pop, jazz rock, jazz-pop, jazz-rock, keyboard, smooth jazz, yacht rock",Jazz,1952-01-11,,United States,True,ok
Max Melvin,ac602ca1-584d-4e3d-801b-648aa05ba7ae,Someday,Seasons,0,262.79138,1,0.491,-9.199,0,0.443,100.01,4,0.718,0.0,0.0,0.4680806690532659,0.34429029612096723,0.3603705827121406,ARGFVP41187B99296B,SOBHGGX12A8AE45557,,Max Melvin,,,Group,,,,,,True,ok
Rainer Bielfeldt,eabe48f3-c5aa-4200-b511-115334c97201,Gewisse Leute,Herzen mit Koffer,0,192.73098,10,0.668,-14.393,0,0.625,106.07,4,0.357,0.0,0.0,0.40744807221717816,0.0,0.0,ARGLRBB12472CE2CFF,SOYDWJC12AB017D699,,Rainer Bielfeldt,Male,DE,Person,,,1964,,Germany,True,ok
Point Of Grace,0b68034d-215d-48db-b671-edf76739d637,Amazing (LP Version),Steady On,1998,294.08608,6,0.535,-6.477,0,0.647,125.95,4,0.681,0.0,0.0,0.6733252312724856,0.5371062839197978,0.3277366831778408,ARGNLJL1187B9AB503,SOTESSB12AB017F56D,,Point of Grace,,US,Group,contemporary christian,,1991,,United States,True,ok
Rodney O & Joe Cooley,2ba29f11-6321-451f-934d-3f63b3930ce3,Murda',The Final Chapter,0,230.84363,11,0.417,-16.376,1,0.506,90.071,4,1.0,0.0,0.0,0.41578460769961484,0.30790209386949613,,ARDQO721187FB3C6D9,SOOMWCA12AB01834ED,,Rodney O & Joe Cooley,,US,Group,hip hop,Hip-Hop,,,United States,True,ok
William Orbit,a7412cd0-e0b8-4fa1-8d24-75bb92a84946,The Monkey King,Strange Cargo III,1993,315.01016,2,0.0,-34.703,0,0.0,95.869,4,0.534,0.0,0.0,0.6749702930475524,0.42495308411251165,0.4830645596002331,ARZS5VW1187FB567E8,SOCQXMW12A58A7E63F,,William Orbit,Male,GB,Person,"british, electronic, english, house, pop and chart, uk",Electronic,1956-12-15,,United Kingdom,True,ok
Jack Johnson,ff6e677f-91dd-4986-a174-8db0474b1799,You And Your Heart,You And Your Heart,2010,196.20526,2,1.0,-7.045,1,0.706,107.042,4,1.0,0.0,0.0,0.8320117706473318,0.6774824794324045,0.918534291444025,ARC8CQZ1187B98DECA,SOGCDYR12AC961854A,,Jack Johnson,Male,US,Person,"acoustic, american, blues rock, folk, folk rock, indie pop, pop, pop and chart, rock, singer-songwriter, soft rock, surf",Rock,1975-05-18,,Hawaii,True,ok
Gus Cannon,be495112-dba6-43fa-9b6d-01cf8decf85d,Big Railroad Blues,Gus Cannon Vol. 1 (1927 - 1928),0,197.0673,9,0.0,-20.832,1,0.132,116.539,4,1.0,0.0,0.0,0.37205199969984554,0.24547271751908598,,AR7G0NH1187FB42E47,SOVZXBP12A8C1366A1,,Gus Cannon,Male,US,Person,"acoustic blues, blues, country blues",Blues,1883-09-12,1979-10-15,United States,True,ok
A.Z.,0506bf37-90d7-4654-9585-b4800dc945d5,We Can't Win (Explicit),Doe Or Die,1995,203.10159,11,0.072,-12.042,1,0.333,88.064,4,1.0,0.0,0.0,0.6406959207035972,0.4496026559738531,,ARKQ9JM1187FB57521,SONRUXD12A6D4F4A5E,,AZ,Male,US,Person,"boom bap, east coast hip hop, gangsta rap, hardcore hip hop, hip hop, mafioso rap, pop rap",Hip-Hop,1972-03-09,,United States,True,ok
Dub Pistols feat. Lindy Layton & Rodney P,5483e1c0-14ca-4ec4-9b03-c4e987420e4e,I'm In Love,Bestival presents Sunday Best Vol 2,0,333.21751,0,0.605,-6.883,1,0.492,130.016,4,0.0,0.0,0.0,0.6876196662345889,0.417068912495152,,ARXK4YK1187FB4D0C4,SOAHAEF12AB017E6A5,,Dub Pistols,,GB,Group,"dance and electronica, dub, electronic",Electronic,1996,,United Kingdom,True,ok
André Minvielle,c3d127ea-e74b-4cdb-adb7-f84c06c45f95,Les Chaudrons,La Vie D'Ici Bas,2007,295.96689,7,0.529,-7.632,1,0.556,125.47,4,0.924,0.0,0.0,0.4911239932502616,0.4202743299019397,0.21204540548371908,ARPUTNP1187B9AA71B,SOFCBVB12A8C143EC8,,André Minvielle,Male,FR,Person,"jazz, occitan",Jazz,1957-12-26,,France,True,ok
Hassan Annouri feat. Cassandra Steen,nan,Wahrheit,International,0,270.73261,7,0.45,-5.106,0,0.531,150.063,4,0.7,0.0,0.0,0.07717686734645086,0.3577843123968623,,ARYFHBH1257509D340,SOVSNHP12AB0185417,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Wednesday 13's Frankenstein Drag Queens From Planet 13,nan,Hit And Rape (Album Version),The Late_ Late Show,0,131.81342,7,0.329,-3.525,1,0.369,93.021,4,0.0,0.0,0.0,0.5651617781331155,0.37144710585388685,,ARXDOUQ11F50C4A239,SOONSFT12A8C13E5D0,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Gaiteros de Pillopo,20338184-f9b1-4aad-9493-b9042bf2f86b,El Barbero,Las Mejores Gaitas Vol.3,0,251.08853,9,0.561,-8.173,1,0.52,179.665,1,0.0,0.0,0.0,0.307211096290863,0.1386397166544471,0.28445791888207367,ARK71TS1187B9902B0,SOKAWBI12AB018277B,,Gaiteros de Pillopo,,,,,,,,,True,ok
Darwin's Waiting Room,739bc995-11b9-4e39-94f9-f75b429da8fe,Feel So Stupid (Table 9),Orphan,2001,197.51138,6,0.064,-5.173,1,0.31,101.923,4,0.84,0.0,0.0,0.508421718374864,0.33581192038236024,0.6173656175717818,AR5T4YC1187FB5915E,SOJDYWJ12A6D4F3E34,,Darwin’s Waiting Room,,US,Group,"alternative metal, nu metal",Rock,1995,2004,United States,True,ok
Herbert Von Karajan,d2ced2f1-6b58-47cf-ae87-5943e2ab6d99,"Die Fledermaus - Operette in drei Akten/Silvester-Einlagen/Dein ist mein ganzes Herz (aus ""Das Land des Lächelns"")",J. Strauss: Die Fledermaus,0,238.10567,1,0.58,-20.18,1,0.475,103.929,3,0.633,0.0,0.0,0.6680556868584198,0.4641524390532526,,ART8F8O1187B9A538D,SOUVYHS12A8C13AB77,,Herbert von Karajan,Male,AT,Person,"classical, conductor",Classical,1908-04-05,1989-07-16,Austria,True,ok
Arturo Sandoval,c5cda118-797f-4124-aef2-f1ada89d3408,My Funny Valentine,Trumpet Evolution,2003,266.60526,0,0.397,-14.818,0,0.618,61.018,1,0.273,0.0,0.0,0.5614646464110922,0.423527584809167,0.4719711717935417,ARNITNO1187FB555D3,SOAFFAD12A8C130310,,Arturo Sandoval,Male,US,Person,"afro-cuban, jazz, latin jazz",Jazz,1949-11-06,,United States,True,ok
Demonbreed,nan,Hell Will Reign,Closer to God,0,337.24036,8,0.446,-4.786,1,0.436,94.069,4,0.658,0.0,0.0,0.48454620452081215,0.0,0.21508031850922793,ARAVEKH1269FCD294D,SODBIWB12AB018705E,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Chaotica,ad7823b3-0c03-462d-8061-8b05d86f2633,Turbocharger,Turbocharger,0,235.4673,6,0.938,-9.087,1,0.693,100.009,4,0.657,0.0,0.0,0.5109372583955416,0.312127027438376,0.2375267778018206,ARPGPI81187B98AEEA,SOSNQLH12A8C132485,,Chaotica,,US,Group,industrial rock,Rock,,,United States,True,ok
House Of Lords,3042ccd3-9a71-4852-a126-f6a164e58174,Rock Bottom,World Upside Down,2006,232.75057,0,0.687,-4.045,0,0.643,127.974,3,0.461,0.0,0.0,0.5619760874086638,0.3647761705608955,0.5996603576264808,ARR8B8W1187B9AE0B4,SOSBUAO12A8C132DE4,,House of Lords,,US,Group,hard rock,Rock,1988,,United States,True,ok
Cerati-Melero,979d01bc-a4da-4c80-8cc1-be40bd35cd5e,Marea De Venus,Colores Santos,0,262.37342,10,0.544,-11.291,1,0.445,129.047,4,0.651,0.0,0.0,0.6949834090734855,0.42978028579125227,0.43703620411161354,AR189B91187B9B8D9C,SOIZTGE12AB018096F,,Gustavo Cerati,Male,AR,Person,"alternative dance, alternative rock, downtempo, rock, singer-songwriter, supremo, trip hop",Rock,1959-08-11,2014-09-04,Argentina,True,ok
Helen O'Connell,6c9eb7d4-68a7-48b2-8c6d-a4ba4b26168a,The Sweetest Sounds,An Era Reborn,0,180.6624,0,0.81,-10.527,1,0.567,135.238,4,0.981,0.0,0.0,0.35313557581669314,0.3007431863328622,0.2681897967803107,AR1BA6K1187B9A5656,SOFGRFP12AC392B630,,Helen O’Connell,Female,US,Person,,,1920-05-23,1993-09-09,United States,True,ok
Leo Ku,066d5379-eb60-4f46-be4d-ebd40495baea,Shi Shang Zui Qiang Man Hua Wang Da Luan Dou,Shi Shang Zui Qiang Man Hua Wang Da Luan Dou,0,185.0771,6,0.235,-8.006,1,0.326,115.449,4,0.265,0.0,0.0,0.4832786573317407,0.36062871613623815,,AR8QHU51187B9A3341,SOJZZJS12A8C1388F4,,古巨基,Male,HK,Person,"1990s, 1990s hong kong debut, 2000s, 2010s, 2020s, actor, cantonese, cantopop, chinese, mandarin, mandopop, pop",Pop,1972-08-18,,Hong Kong,True,ok
The Pineapple Thief,nan,Snowdrops,Little Man,2006,356.54485,2,0.0,-10.06,1,0.0,129.277,4,0.0,0.0,0.0,0.5874664367479099,0.48519826314379494,0.0,AR12EOE1187FB3AE26,SOFTQOA12A8C141EF8,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Capleton,93dda03d-c1d3-42c2-80b0-fa71bc20262b,Say Yeah,Kings of Zion Part III,2005,233.63873,0,0.649,-5.404,1,0.555,127.876,5,1.0,0.0,0.0,0.6622504836647155,0.41005362267597006,,ARNZPLV1187FB3DF5D,SOCARBC12A58A7BEA3,,Capleton,Male,JM,Person,"dancehall, dub, hip hop rnb and dance hall",Pop,1967-04-13,,Jamaica,True,ok
Flor Silvestre,nan,Luna De Octubre,Mis Boleros,0,157.46567,4,0.684,-12.972,1,0.649,84.273,1,0.259,0.0,0.0,0.4205458495228202,0.3135693426838017,0.0,ARHFEBO11F50C4825A,SOZEDYL12A6D4F6A73,,,,,,,,,,,True,error: caused by: HTTP Error 400: Bad Request
Buddy Jewell,82fd64c3-2f95-4dfa-a6cc-a75005005c55,Sweet Southern Comfort,Buddy Jewell,2003,212.89751,2,0.58,-6.986,1,0.658,147.928,4,0.27,0.0,0.0,0.597220852724376,0.4116085797684982,0.7908030796774755,ARASJQK1187FB5B9D1,SOFRWMT12A8C13604E,,Buddy Jewell,Male,US,Person,,,1961-04-02,,United States,True,ok
Fun Lovin' Criminals,1b15e90d-910c-4be4-99cb-463772a6430f,Love Unlimited (Explicit),100% Colombian,1998,205.66159,2,0.021,-7.119,1,0.38,94.082,4,0.954,0.0,0.0,0.6832060400475407,0.4848767189541058,0.23294084784339703,ARCLFWR1187B9AE7B2,SOVMKKT12A58A7F0CC,,Fun Lovin’ Criminals,,US,Group,"alternative hip hop, alternative rock, rap rock",Rock,1993,,United States,True,ok
Remmy Ongala,f644d496-87f8-42d4-aeff-71c5708e8a01,I Want To Go Home,Mambo,0,489.482,0,0.29,-17.958,1,0.429,197.038,4,0.449,0.0,0.0,0.4230653284425563,0.27343951065957456,,ARXTUHV1187B99268F,SODOGGH12A6D4F7916,,Remmy Ongala,Male,TZ,Person,,,1947-02-10,2010-12-13,Tanzania,True,ok
Jimmy Riley,96a5d12b-6f2e-4679-be43-ce0cc5146da6,Life,Magic,0,232.25424,2,0.0,-13.05,1,0.0,85.746,4,0.45,0.0,0.0,0.47772473249197345,0.299705214086752,,ARD3ICK1187B9A56C9,SORULTV12A8AE45994,,Jimmy Riley,,,,,,2008-12-01,,,True,ok
The Last,49db7100-9316-426f-9c46-1feb1cbe2705,Century City Rag,L.A. Explosion,1979,159.05914,2,0.455,-8.383,1,0.292,162.954,1,0.0,0.0,0.0,0.6327842445111336,0.3200591127934485,0.34580223396532944,ARBTNN91187B9ADD5D,SOWGPEW12AB0182FEF,,The Last,,US,Group,,,1976,,Los Angeles,True,ok
Joe Heaney,e63181a2-2d72-4a27-af43-588c388a7e6b,The Ferocious O' Flahertys,The Road From Connemara,0,52.76689,1,0.59,-26.343,1,0.509,224.471,1,0.851,0.0,0.0,0.40132798622497184,0.28857861572516413,0.0,AR5J8N51187FB54ED9,SOJXYFD12A8C143701,,Seosamh Ó hÉanaí,Male,US,Person,,,1919-10-15,1984-05-01,United States,True,ok
Frankie Randall,51c83962-9698-4fe3-a228-bd5e96fbe3fa,Rudolph The Red Nosed Reindeer,Let's Make Christmas Every Day,0,200.75057,8,0.577,-14.179,0,0.487,134.857,4,0.878,0.0,0.0,0.2485037264210925,0.24308534930886957,0.0,AR7537T1187B98FF59,SOXYHAQ12A8C139A64,,Frankie Randall,Male,US,Person,"aln-sh, jazz",Jazz,1938-01-11,2014-12-28,United States,True,ok
